pid,target,word,count,insert_start_time,insert_end_time,category,swipe_ratio,tap_ratio,swipe_dist,swipe_key_set
19,easy,easy,4,1900-01-01 12:10:00.039,1900-01-01 12:10:03.096,top1,1.0,0.0,"[[2.1299264548629373, 2.0155644370746373], [4.27690881361761, 3.881043674065006]]","[['e', 'a'], ['s', 'y']]"
19,the,the,3,1900-01-01 12:10:03.597,1900-01-01 12:10:05.897,top1,0.5,0.5,"[[1.2257560995667123, 1.6007810593582121]]","[['t', 'h']]"
19,capital,capital,7,1900-01-01 12:10:05.897,1900-01-01 12:10:11.184,top1,0.16666666666666666,0.8333333333333334,"[[3.128828999202417, 2.692582403567252]]","[['c', 'a']]"
19,of,of,2,1900-01-01 12:10:23.199,1900-01-01 12:10:24.533,top1,0.0,1.0,[],[]
19,our,our,3,1900-01-01 12:10:31.854,1900-01-01 12:10:33.479,top1,0.0,1.0,[],[]
19,nation,nation,6,1900-01-01 12:10:36.198,1900-01-01 12:10:40.292,top1,0.2,0.8,"[[1.4468981693609273, 1.0]]","[['i', 'o']]"
19,sent,sent,4,1900-01-01 12:10:40.793,1900-01-01 12:10:44.939,top3,1.0,0.0,"[[1.8634049814787983, 1.25], [3.0648699630857097, 2.6575364531836625]]","[['s', 'e'], ['n', 't']]"
19,this,this,4,1900-01-01 12:10:44.939,1900-01-01 12:10:47.866,top3,1.0,0.0,"[[1.3812043714182924, 1.6007810593582121], [5.73375754850168, 5.836308764964376]]","[['t', 'h'], ['i', 's']]"
19,by,by,2,1900-01-01 12:10:47.866,1900-01-01 12:10:49.872,top1,1.0,0.0,"[[2.6697626591609223, 2.0155644370746373]]","[['b', 'y']]"
19,registered,registered,10,1900-01-01 12:11:05.481,1900-01-01 12:11:07.499,top1,0.0,1.0,[],[]
19,mail,mail,4,1900-01-01 12:11:07.499,1900-01-01 12:11:10.626,top1,0.3333333333333333,0.6666666666666666,"[[1.4714197438188732, 1.6007810593582121]]","[['i', 'l']]"
19,frequently,frequently,10,1900-01-01 12:11:11.127,1900-01-01 12:11:16.896,top1,0.42857142857142855,0.5714285714285714,"[[1.4680970676355158, 1.0], [3.3719359818396613, 4.25], [2.227249456308161, 4.366062299143246]]","[['r', 'e'], ['e', 'n'], ['t', 'l']]"
19,asked,asked,5,1900-01-01 12:11:16.896,1900-01-01 12:11:19.589,top1,0.6666666666666666,0.3333333333333333,"[[2.0485922186040346, 1.0], [1.7536406772768474, 1.0307764064044151]]","[['a', 's'], ['e', 'd']]"
19,questions,questions,9,1900-01-01 12:11:28.378,1900-01-01 12:11:35.724,top1,0.2857142857142857,0.7142857142857143,"[[1.27221431591733, 1.25], [1.2978912945620675, 1.0]]","[['e', 's'], ['i', 'o']]"
19,he,he,2,1900-01-01 12:11:36.225,1900-01-01 12:11:38.742,top1,0.0,1.0,[],[]
19,called,called,6,1900-01-01 12:11:42.444,1900-01-01 12:11:45.638,top1,0.5,0.5,"[[3.2357781135300363, 2.692582403567252], [1.812337320285603, 1.0307764064044151]]","[['c', 'a'], ['e', 'd']]"
19,seven,seven,5,1900-01-01 12:11:56.335,1900-01-01 12:11:59.912,top1,0.25,0.75,"[[1.6753347286811073, 1.25]]","[['s', 'e']]"
19,times,times,5,1900-01-01 12:12:06.575,1900-01-01 12:12:09.827,top1,0.0,1.0,[],[]
19,a,a,1,1900-01-01 12:12:10.328,1900-01-01 12:12:11.886,top1,0.0,1.0,[],[]
19,quarter,quarter,7,1900-01-01 12:12:21.283,1900-01-01 12:12:24.985,top1,0.0,1.0,[],[]
19,of,of,2,1900-01-01 12:12:40.102,1900-01-01 12:12:41.078,top1,0.0,1.0,[],[]
19,a,a,1,1900-01-01 12:12:41.078,1900-01-01 12:12:41.854,top1,0.0,1.0,[],[]
19,century,century,7,1900-01-01 12:12:44.155,1900-01-01 12:12:48.474,top1,0.4,0.6,"[[2.760102616412115, 2.1360009363293826], [3.424663765430119, 3.0]]","[['c', 'e'], ['u', 'r']]"
19,completely,completely,10,1900-01-01 12:12:53.251,1900-01-01 12:12:57.370,top1,0.6666666666666666,0.3333333333333333,"[[2.8464776973041617, 2.3584952830141512], [1.6960955161782603, 1.25], [2.297002856985598, 2.0], [3.8811040733436917, 6.329494450586081]]","[['o', 'm'], ['p', 'l'], ['e', 't'], ['e', 'l']]"
19,sold,sold,4,1900-01-01 12:12:57.370,1900-01-01 12:13:00.213,top1,0.3333333333333333,0.6666666666666666,"[[1.2621562031896052, 1.0307764064044151]]","[['o', 'l']]"
19,out,out,3,1900-01-01 12:13:02.390,1900-01-01 12:13:03.482,top1,1.0,0.0,"[[5.272348530896833, 2.0]]","[['o', 'u']]"
19,of,of,2,1900-01-01 12:13:03.482,1900-01-01 12:13:05.050,top1,0.0,1.0,[],[]
19,that,that,4,1900-01-01 12:13:05.050,1900-01-01 12:13:08.268,top1,0.0,1.0,[],[]
